StarName,NObs,LastObs
HD 4391,1,2035.0890410958891
HD 10780,1,2035.0904109589028
HD 140538 A,1,2035.0917808219165
HD 165341 A,1,2035.0931506849302
HD 166,1,2035.0945205479438
HD 26965 A,1,2035.0958904109575
HD 185144,1,2035.0972602739712
HD 209100,1,2035.0986301369849
HD 201091,1,2035.0999999999985
HD 155885,1,2035.1013698630122
HD 155886,1,2035.102739726026
HD 10476,1,2035.1041095890396
HD 201092,1,2035.1054794520533
HD 165341 B,1,2035.106849315067
HD 131977,1,2035.1082191780806
HD 219134,1,2035.1095890410943
HD 88230,1,2035.110958904108
HD 4628,1,2035.1123287671217
HD 192310,1,2035.1136986301353
HD 10360,1,2035.115068493149
HD 156026,1,2035.1164383561627
HD 149661,1,2035.1178082191764
HD 10361,1,2035.11917808219
HD 3651 A,1,2035.1205479452037
HD 100623 A,1,2035.1219178082174
HD 216803,1,2035.123287671231
HD 32147,1,2035.1246575342448
HD 17925,1,2035.1260273972584
HD 38392,1,2035.1273972602721
HD 37394,1,2035.1287671232858
HD 95735,1,2035.1301369862995
HD 217987,1,2035.1315068493132
HD 202560,1,2035.1328767123268
HD 201092,2,2035.1627730361615
HD 217987,2,2035.168332737138
HD 95735,2,2035.1808574444703
HD 201091,2,2035.186775437025
HD 165341 B,2,2035.1970747459138
HD 217987,3,2035.2051586249627
HD 201092,3,2035.2200666202698
HD 88230,2,2035.2226509402922
HD 131977,2,2035.2261113632933
HD 95735,3,2035.2302080396275
HD 216803,2,2035.2315779026412
HD 217987,4,2035.2419845127874
HD 202560,2,2035.2433543758011
HD 10700,2,2035.2471331483955
HD 4628,2,2035.2541051736775
HD 38392,2,2035.2593166873453
HD 10361,2,2035.2631841869807
HD 32147,2,2035.2656174508857
HD 26965 A,2,2035.2669873138993
HD 156274 A,2,2035.268357176913
HD 128621,2,2035.2724035299098
HD 10360,2,2035.2737733929234
HD 201091,3,2035.275143255937
HD 201092,4,2035.277360204378
HD 100623 A,2,2035.2787300673917
HD 217987,5,2035.2800999304054
HD 20794,2,2035.2869726582035
HD 165341 B,3,2035.2883425212171
HD 10780,2,2035.2897123842308
HD 10476,2,2035.2910822472445
HD 17925,2,2035.2978258862322
HD 101501,2,2035.3030883388558
HD 149661,2,2035.3044582018695
HD 219134,2,2035.315568240445
HD 217987,6,2035.3169381034586
HD 37394,2,2035.3183079664723
HD 166,2,2035.3243270642079
HD 202560,3,2035.3260607830105
HD 3651 A,2,2035.3279328016208
HD 201092,5,2035.3346537884863
HD 102365,2,2035.3360236515
HD 20766,2,2035.3434196215742
HD 155885,2,2035.3447894845879
HD 131977,3,2035.3461593476015
HD 82885 A,2,2035.3475292106152
HD 217987,7,2035.3537639912834
HD 201091,4,2035.3619186929636
HD 155886,2,2035.3632885559773
HD 140538 A,2,2035.3697120453348
HD 30495,2,2035.3710819083485
HD 20807,2,2035.3724517713622
HD 4614 A,2,2035.3738216343759
HD 147513,2,2035.3751914973896
HD 72905,2,2035.3773994815172
HD 109358,2,2035.3787693445308
HD 165341 B,4,2035.3801392075445
HD 4391,2,2035.3828319204233
HD 217987,8,2035.3905898791081
HD 38392,3,2035.3919597421218
HD 201092,6,2035.3933296051355
HD 4628,3,2035.3958815802334
HD 146233,2,2035.4010316596114
HD 185144,2,2035.403055265492
HD 32147,3,2035.4065773675266
HD 10361,3,2035.4079472305402
HD 114710,2,2035.409317093554
HD 190248,2,2035.4107009420518
HD 128620,2,2035.4164106465457
HD 192310,2,2035.4180278995875
HD 216803,3,2035.4210907593301
HD 203608,2,2035.4224606223438
HD 65907 A,2,2035.4259562261273
HD 33262 A,2,2035.4305053297433
HD 10360,3,2035.431875192757
HD 100623 A,3,2035.4348685411526
HD 165341 A,2,2035.4364507179127
HD 10700,3,2035.4381019132302
HD 55575,2,2035.447648733865
HD 156274 A,3,2035.4490185968787
HD 90839,2,2035.4503884598923
HD 201091,5,2035.451758322906
HD 86728 A,2,2035.4531281859197
HD 201092,7,2035.4544980489334
HD 131977,4,2035.4640515328142
HD 17925,3,2035.469624375206
HD 53705,2,2035.4709942382196
HD 10476,3,2035.4761547095436
HD 39091,2,2035.4775245725573
HD 35296,2,2035.478894435571
HD 4813,2,2035.4802642985846
HD 34411,2,2035.4841184426557
HD 115617,2,2035.4854883056694
HD 10780,3,2035.4878331560599
HD 149661,3,2035.4899999480886
HD 17051,2,2035.4913698111022
HD 46588 A,2,2035.4985175777294
HD 165499,2,2035.5032190779825
HD 37394,3,2035.507405093172
HD 131156 A,2,2035.5087749561858
HD 155886,3,2035.5101448191995
HD 201092,8,2035.5117916330416
HD 26965 A,3,2035.5131614960553
HD 20630,2,2035.514531359069
HD 20794,3,2035.5159012220827
HD 84117,2,2035.5172710850964
HD 7570,2,2035.51864094811
HD 101501,3,2035.5226150338772
HD 38392,4,2035.5239848968909
HD 141004,2,2035.5253547599045
HD 16895 A,2,2035.5342093318545
HD 3651 A,3,2035.5355791948682
HD 38393,2,2035.5369994663877
HD 160691,2,2035.5383693294013
HD 201091,6,2035.539739192415
HD 143761,2,2035.5411090554287
HD 219134,3,2035.5434652480144
HD 32147,4,2035.5475372841674
HD 10361,4,2035.5519533353308
HD 166,3,2035.554133580472
HD 69897,2,2035.5641153824922
HD 88230,3,2035.5809183189385
HD 131977,5,2035.5822881819522
HD 30652,2,2035.5846756155333
HD 165341 B,5,2035.586045478547
HD 10360,4,2035.5893746148513
HD 17206,2,2035.590744477865
HD 58855,2,2035.5921143408787
HD 100623 A,4,2035.5934842038923
HD 20766,3,2035.6019077363003
HD 95128,2,2035.6035713986457
HD 102365,3,2035.6051933574395
HD 82885 A,3,2035.6128445374156
HD 1581,2,2035.6146444327037
HD 43386,2,2035.6200747910243
HD 187691 A,2,2035.6252010471337
HD 201091,7,2035.6265709101474
HD 128167,2,2035.6280151632643
HD 156274 A,4,2035.629385026278
HD 10700,4,2035.6307548892917
HD 210302,2,2035.6321247523053
HD 43042,2,2035.633494615319
HD 142860,2,2035.6355815172847
HD 136352,2,2035.6369513802983
HD 190360,2,2035.6383918131025
HD 17925,4,2035.6414228641797
HD 50692,2,2035.643861748422
HD 140538 A,3,2035.6476432687532
HD 155885,3,2035.6542877270858
HD 134083,2,2035.6556575900995
HD 38392,5,2035.6570274531132
HD 185144,3,2035.6583973161269
HD 693,2,2035.6597671791405
HD 10476,4,2035.6612271718427
HD 84737,2,2035.662776170101
HD 30495,3,2035.6661414043758
HD 72905,3,2035.6684975931726
HD 22484,2,2035.6730082731583
HD 212330 A,2,2035.674378136172
HD 147513,3,2035.6757479991857
HD 20807,3,2035.6771178621993
HD 149661,4,2035.678487725213
HD 4391,3,2035.6798575882267
HD 10780,4,2035.685953927889
HD 32147,5,2035.6884972008083
HD 131977,6,2035.7001803671649
HD 109358,3,2035.7089216909553
HD 201091,8,2035.713346347174
HD 4614 A,3,2035.7160758768919
HD 146233,3,2035.728090716484
HD 101501,4,2035.7421417288986
HD 3651 A,4,2035.7435115919122
HD 20794,4,2035.744881454926
HD 10360,5,2035.7468740369457
HD 100623 A,5,2035.7496226776532
HD 23249,2,2035.7516090495478
HD 114710,3,2035.7777766089227
HD 65907 A,3,2035.7806795755432
HD 166,4,2035.783940096736
HD 131156 A,3,2035.7853099597496
HD 190248,3,2035.7871553087616
HD 38392,6,2035.7889468801864
HD 26965 A,4,2035.8028406213566
HD 156274 A,5,2035.808684911362
HD 17925,5,2035.8132213531535
HD 33262 A,3,2035.815805180035
HD 128620,3,2035.817752799941
HD 131977,7,2035.8191226629547
HD 20630,3,2035.8204925259683
HD 209100,2,2035.821862388982
HD 10700,5,2035.8232322519957
HD 155886,4,2035.8246021150094
HD 32147,6,2035.8294571174492
HD 55575,3,2035.8322837691007
HD 86728 A,3,2035.8457742658518
HD 10476,5,2035.8471441288655
HD 19373,2,2035.8531962031147
HD 90839,3,2035.8556965404505
HD 20766,4,2035.8603958510264
HD 149661,5,2035.864029471432
HD 10361,5,2035.8699320428586
HD 219134,4,2035.872732118596
HD 102365,4,2035.874363063379
HD 165341 B,6,2035.8776407724047
HD 82885 A,4,2035.8790106354184
HD 53705,3,2035.880380498432
HD 10780,5,2035.884074699718
HD 39091,3,2035.8868694765902
HD 10360,6,2035.90437345904
HD 100623 A,6,2035.905761151414
HD 4813,3,2035.9129360890379
HD 35296,3,2035.9165024451036
HD 38392,7,2035.9208663072595
HD 140538 A,4,2035.9255744921716
HD 17051,3,2035.9289663116247
HD 155885,4,2035.9303361746383
HD 34411,3,2035.9326204469558
HD 131977,8,2035.9370148481673
HD 46588 A,3,2035.944980360939
HD 3651 A,5,2035.9508964483293
HD 165341 A,3,2035.9592028056873
HD 30495,4,2035.9612009004031
HD 101501,5,2035.9625707634168
HD 1581,3,2035.9639406264305
HD 165341 B,7,2035.9678662032516
HD 32147,7,2035.9704170340901
HD 20794,5,2035.9729500035412
HD 4391,4,2035.9743198665549
HD 147513,4,2035.9756897295686
HD 20807,4,2035.9793804366946
HD 17925,6,2035.9850198421273
HD 156274 A,6,2035.987984796446
HD 95735,4,2035.990517538884
HD 190360,3,2035.9918874018977
HD 84117,3,2035.9994673480705
HD 142373,2,2036.0015171143627
HD 192310,3,2036.0031790868438
HD 7570,3,2036.0056071728884
HD 156026,2,2036.0073085362194
HD 115617,3,2036.01313428843
HD 166,5,2036.0145041514436
HD 10700,6,2036.0158740144573
HD 141004,3,2036.0233647066066
HD 143761,3,2036.030736100821
HD 10476,6,2036.0322165911646
HD 160691,3,2036.0378012150604
HD 109358,4,2036.039171078074
HD 16895 A,3,2036.0492405815176
HD 149661,6,2036.0506104445312
HD 136352,3,2036.051980307545
HD 38392,8,2036.0533501705586
HD 146233,4,2036.0551497733568
HD 4614 A,4,2036.0583301194079
HD 10360,7,2036.0618728811344
HD 100623 A,7,2036.063242744148
HD 38393,3,2036.0646126071617
HD 10780,6,2036.082195471547
HD 69897,3,2036.1008335047109
HD 32147,8,2036.111376950731
HD 20766,5,2036.1188839657525
HD 65907 A,4,2036.1354029249592
HD 165341 B,8,2036.1389135519055
HD 209100,3,2036.1422096148742
HD 82885 A,5,2036.1443259622188
HD 114710,4,2036.1462361242916
HD 58855,3,2036.1525454973212
HD 17925,7,2036.156818331101
HD 3651 A,6,2036.1582813047464
HD 190248,4,2036.1636096754714
HD 50692,3,2036.1671755516404
HD 156274 A,7,2036.168545414654
HD 30652,3,2036.1699152776678
HD 101501,6,2036.1820974584382
HD 20794,6,2036.2010185521565
HD 140538 A,5,2036.20350571559
HD 10700,7,2036.206842779292
HD 55575,4,2036.2169188043365
HD 10476,7,2036.2182886673502
HD 128620,4,2036.2196585303639
HD 10360,8,2036.2210283933775
HD 100623 A,8,2036.2223982563912
HD 26965 A,5,2036.223768119405
HD 43386,3,2036.2251379824186
HD 187691 A,3,2036.2284842860486
HD 149661,7,2036.2361521907503
HD 86728 A,4,2036.2384203457839
HD 43042,3,2036.243145784169
HD 166,6,2036.2445156471827
HD 10361,6,2036.2481847229883
HD 30495,5,2036.2562603964304
HD 128621,3,2036.258505689946
HD 90839,4,2036.2610046210086
HD 4391,5,2036.268110691089
HD 147513,5,2036.274320377877
HD 10780,7,2036.280316243376
HD 20807,5,2036.2816861063898
HD 53705,4,2036.2886148969317
HD 39091,4,2036.296214380623
HD 134083,3,2036.304367370122
HD 84737,3,2036.3057372331357
HD 693,3,2036.3071859132808
HD 212330 A,3,2036.3230143321775
HD 95128,3,2036.3345400575636
HD 4813,4,2036.3456078794911
HD 156274 A,8,2036.347845299738
HD 165499,3,2036.3530134984258
HD 35296,4,2036.3543833614394
HD 3651 A,7,2036.3656661611635
HD 17051,4,2036.3670360241772
HD 109358,5,2036.3693234244986
HD 20766,6,2036.3773720804786
HD 34411,4,2036.3811224512558
HD 146233,5,2036.3824923142695
HD 46588 A,4,2036.3914431441488
HD 10700,8,2036.3978115441266
HD 4614 A,5,2036.4005843619238
HD 101501,7,2036.4019542249375
HD 10476,8,2036.4033611296493
HD 82885 A,6,2036.4096412890192
HD 203608,3,2036.4199561848754
HD 149661,8,2036.4216939369694
HD 20794,7,2036.4290871007718
HD 17925,8,2036.434096272128
HD 210302,3,2036.4377200466254
HD 219134,5,2036.4458346056126
HD 155885,5,2036.4686015404207
HD 166,7,2036.4743221634467
HD 17206,3,2036.4764724219588
HD 10780,8,2036.4784370152051
HD 140538 A,6,2036.4814369390083
HD 84117,4,2036.482806802022
HD 65907 A,5,2036.4901262743751
HD 7570,4,2036.4925733976668
HD 23249,3,2036.4949989210136
HD 114710,5,2036.5146956396604
HD 143761,4,2036.5203631462134
HD 141004,4,2036.521733009227
HD 19373,3,2036.5242006254102
HD 160691,4,2036.5372331007195
HD 190248,5,2036.5400640421813
HD 30495,6,2036.5513198924577
HD 4391,6,2036.5619015156233
HD 22484,3,2036.5720439435736
HD 147513,6,2036.5734138065873
HD 3651 A,8,2036.574783669601
HD 20807,6,2036.583948680885
HD 38393,4,2036.5920230324537
HD 55575,5,2036.6015538395723
HD 142860,3,2036.6108890619616
HD 128167,3,2036.6204138881671
HD 128620,5,2036.6217837511808
HD 101501,8,2036.6231536141945
HD 10361,7,2036.630546992159
HD 86728 A,5,2036.6319168551727
HD 20766,7,2036.6358601952047
HD 69897,4,2036.6375516269295
HD 20794,8,2036.657155649387
HD 90839,5,2036.6663127015668
HD 82885 A,7,2036.6749566158196
HD 95735,5,2036.6837037504702
HD 53705,5,2036.6968492954313
HD 109358,6,2036.699475770923
HD 142373,3,2036.7016643657162
HD 166,8,2036.7041286797107
HD 39091,5,2036.705559284656
HD 146233,6,2036.7095513711422
HD 58855,4,2036.7129766537637
HD 4614 A,6,2036.7428386044398
HD 30652,4,2036.7532210301874
HD 140538 A,7,2036.7593681624267
HD 10361,8,2036.7745530969496
HD 4813,5,2036.7782796699444
HD 35296,5,2036.791991370972
HD 17051,5,2036.8046325246996
HD 43386,4,2036.8287744172787
HD 34411,5,2036.8301442802924
HD 187691 A,4,2036.8317675249634
HD 46588 A,5,2036.8379059273584
HD 65907 A,6,2036.844849623791
HD 30495,7,2036.846379388485
HD 43042,4,2036.852796953019
HD 4391,7,2036.8556923401575
HD 147513,7,2036.8720444548958
HD 114710,6,2036.8831551550293
HD 20807,7,2036.8862112553802
HD 20766,8,2036.8943483099308
HD 190248,6,2036.916518408891
HD 82885 A,8,2036.94027194262
HD 84737,4,2036.9479654580316
HD 134083,4,2036.9530771501445
HD 693,4,2036.954604647421
HD 84117,5,2036.9650030649962
HD 212330 A,4,2036.971650528183
HD 7570,5,2036.9795396224451
HD 55575,6,2036.986188874808
HD 156026,3,2037.0063978943567
HD 143761,5,2037.0099901916058
HD 141004,5,2037.0197429559291
HD 128620,6,2037.023125904576
HD 86728 A,6,2037.0245629351048
HD 109358,7,2037.0296281173476
HD 146233,7,2037.036610428015
HD 160691,5,2037.0379802910286
HD 140538 A,8,2037.0393501540423
HD 155885,6,2037.0698806048322
HD 90839,6,2037.071620782125
HD 4614 A,7,2037.0850928469558
HD 39091,6,2037.1149041886888
HD 30495,8,2037.1414388845124
HD 4391,8,2037.1494831646917
HD 147513,8,2037.1706751032043
HD 69897,5,2037.1742697491482
HD 26965 A,6,2037.187419847436
HD 20807,8,2037.1887897104498
HD 65907 A,7,2037.199572973207
HD 4813,6,2037.2109514603976
HD 35296,6,2037.2295993805046
HD 23249,4,2037.2383887924793
HD 17051,6,2037.242229025222
HD 114710,7,2037.251614670398
HD 58855,5,2037.2734078102062
HD 34411,6,2037.2786462845925
HD 46588 A,6,2037.284368710568
HD 190248,7,2037.292972775601
HD 95735,6,2037.3248351675365
HD 30652,5,2037.336526782707
HD 219134,6,2037.3504439419394
HD 109358,8,2037.359780463772
HD 146233,8,2037.3636694848876
HD 55575,7,2037.3708239100438
HD 86728 A,7,2037.4172090150369
HD 128620,7,2037.4244680579714
HD 4614 A,8,2037.4273470894718
HD 43386,5,2037.432410852139
HD 187691 A,5,2037.4350507638783
HD 84117,6,2037.4471993279703
HD 43042,5,2037.4624481218689
HD 7570,6,2037.4665058472235
HD 90839,7,2037.476928862683
HD 143761,6,2037.4996172369981
HD 141004,6,2037.5177529026312
HD 39091,7,2037.5242490927217
HD 160691,6,2037.5374121766877
HD 65907 A,8,2037.554296322623
HD 155885,7,2037.5670500802041
HD 53705,6,2037.5776864336501
HD 84737,5,2037.5901936829275
HD 134083,5,2037.601786930167
HD 693,5,2037.6031567931807
HD 114710,8,2037.620074185767
HD 212330 A,5,2037.6214440487806
HD 4813,7,2037.6436232508509
HD 35296,7,2037.6672073900372
HD 190248,8,2037.6694271423107
HD 17051,7,2037.6798255257445
HD 69897,6,2037.7109878713668
HD 34411,7,2037.7271482888925
HD 46588 A,7,2037.7308314937777
HD 55575,8,2037.7554589452795
HD 86728 A,8,2037.809855094969
HD 128620,8,2037.8258102113666
HD 58855,6,2037.8338389666487
HD 90839,8,2037.8822369432412
HD 26965 A,7,2037.9154551371146
HD 30652,6,2037.9198325352268
HD 84117,7,2037.9293955909445
HD 39091,8,2037.9335939967546
HD 7570,7,2037.953472072002
HD 23249,5,2037.981778663945
HD 143761,7,2037.9892442823905
HD 141004,7,2038.0157628493332
HD 43386,6,2038.036047286999
HD 160691,7,2038.0374171500127
HD 187691 A,6,2038.0387870130264
HD 219134,7,2038.0632724563511
HD 43042,6,2038.0720992907188
HD 4813,8,2038.076295041304
HD 35296,8,2038.1048153995698
HD 17051,8,2038.117422026267
HD 34411,8,2038.1756502931926
HD 46588 A,8,2038.1772942769874
HD 84737,6,2038.2324219078234
HD 69897,7,2038.2477059935854
HD 134083,6,2038.2504967101895
HD 693,6,2038.2518665732032
HD 26965 A,8,2038.3037643994007
HD 95735,7,2038.307062475009
HD 58855,7,2038.3942701230912
HD 84117,8,2038.4115918539187
HD 7570,8,2038.4404382967803
HD 219134,8,2038.4761009707672
HD 143761,8,2038.4788713277828
HD 30652,7,2038.5031382877464
HD 141004,8,2038.5137727960353
HD 160691,8,2038.5368490356718
HD 53705,7,2038.573592065018
HD 43386,7,2038.6396837218592
HD 187691 A,7,2038.6420702519413
HD 43042,7,2038.6817504595688
HD 23249,6,2038.7251685354108
HD 69897,8,2038.784424115804
HD 95735,8,2038.8139473167348
HD 84737,7,2038.8746501327194
HD 134083,7,2038.899206490212
HD 693,7,2038.9005763532257
HD 58855,8,2038.9547012795338
HD 30652,8,2039.086444040266
HD 43386,8,2039.2433201567194
HD 187691 A,8,2039.2453534908561
HD 43042,8,2039.2914016284187
HD 23249,7,2039.4685584068766
HD 84737,8,2039.5168783576153
HD 53705,8,2039.5325113950164
HD 134083,8,2039.5479162702345
HD 693,8,2039.5492861332482
HD 23249,8,2040.2119482783423
